2026-03-17 10:14:53 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 21:12:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:05] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:05] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:05] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:05] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:07] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:07] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:07] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:07] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:09] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:09] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:09] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:09] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:11] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:11] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:11] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:11] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:13] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:13] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:13] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:13] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:15] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:15] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:15] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:12:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:15] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:15] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 21:12:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:19] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:19] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:19] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:19] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:21] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:21] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:21] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:21] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:23] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:23] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:23] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:23] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:24 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:24] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:12:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:25] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:25] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:25] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:25] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:27] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:27] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:27] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:27] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:29] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:29] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:29] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:29] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:31] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:31] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:31] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:31] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:33] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:33] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:33] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:33] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:35] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:35] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:35] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:35] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:37] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:37] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:37] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:37] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:39] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:39] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:39] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:39] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:41] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:41] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:41] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:41] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:43] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:43] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:43] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:43] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:45] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:45] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:45] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:12:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:45] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:45] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:47] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:47] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:47] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:47] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:49 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:49] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:49 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:49] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:49 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:49] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:49 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:49] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:51 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:51] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:51 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:51] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:51 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:51] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:51 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:51] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:53 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:53] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:53 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:53] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:53 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:53] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:53 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:53] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:55] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:12:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:55] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:55] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:55] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:55] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:57 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:57] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:57 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:57] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:57 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:57] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:57 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:57] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:59 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:59] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:59 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:59] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:12:59 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:59] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:12:59 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:12:59] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:01 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:01] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:01 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:01] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:01 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:01] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:01 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:01] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:03 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:03] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:03 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:03] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:03 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:03] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:03 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:03] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:05] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:05] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:05] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:05] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:07] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:07 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:07] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:09] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:09 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:09] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:11] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:11] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:13] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:13 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:13] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:15] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:15] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:15] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 21:13:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:19] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:19 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:19] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:21] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:21 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:21] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:23] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:23] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:24 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:24] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:13:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:25] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:25] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:27] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:27 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:27] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:29] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:29] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:31] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:31 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:31] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:33] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:33 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:33] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:35] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:35] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:37] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:37 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:37] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:39] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:39 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:39] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:41] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:41] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:43] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:43 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:43] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:45] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:45] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:45] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 21:13:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:47] "GET /api/live HTTP/1.1" 200 -
2026-03-17 21:13:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:47] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 21:13:49 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 21:13:49] "GET /api/live HTTP/1.1" 200 -
